photo4a,0.000000,0.000000,-1
vitiligo3,0.001133,0.000000,-1
photo4b,0.001252,0.000000,-1
psoriasis20a,0.003395,1.000000,-1
vitiligo2,0.003469,0.000000,-1
photo5a,0.004391,0.000000,-1
tinea_corporis2,0.004686,0.000000,-1
psoriasis20b,0.006770,1.000000,-1
tinea_corporis11,0.008196,1.000000,-1
tinea_corporis4,0.008686,1.000000,-1
tinea_corporis6,0.009212,1.000000,-1
tinea_corporis13b,0.010394,1.000000,-1
herpes_zoster3,0.012083,0.000000,-1
psoriasis10,0.013943,0.000000,-1
tinea_corporis12,0.013976,1.000000,-1
vesicles9,0.015205,0.000000,-1
tinea_corporis5,0.015458,0.000000,-1
herpes_zoster2,0.015643,0.000000,-1
psoriasis1,0.015846,1.000000,-1
annular_psoriasis3,0.015981,0.000000,-1
acne3,0.016789,0.000000,-1
herpes11,0.017419,0.000000,-1
clp5,0.018162,0.000000,-1
photo5b,0.018347,0.000000,-1
lph7,0.018887,0.000000,-1
vesicles2,0.019046,0.000000,-1
urticaria5,0.020079,1.000000,-1
tinea_corporis3,0.020252,1.000000,-1
urticaria2,0.020656,0.000000,-1
acne_vulgaris4,0.020928,0.000000,-1
psoriasis2,0.022644,0.000000,-1
psoriasis16,0.022991,0.000000,-1
urticaria8,0.025940,0.000000,-1
vesicles25,0.026130,0.000000,-1
herpes6,0.026168,0.000000,-1
herpes3,0.026308,0.000000,-1
herpes1,0.028559,0.000000,-1
herpes_simplex1,0.030946,1.000000,-1
tinea_corporis9,0.042195,0.000000,-1
acne_fulminans2,0.042404,0.000000,-1
lph8,0.047195,0.000000,-1
urticaria7,0.047572,0.000000,-1
herpes5,0.047740,0.000000,-1
acne2,0.048388,0.000000,-1
psoriasis21a,0.053544,0.000000,-1
acne_excoriee1,0.054892,0.000000,-1
lph9,0.057916,0.000000,-1
acne_excoriee2,0.060171,0.000000,-1
erythrodermic_psoriasis1,0.062177,0.000000,-1
acne_fulminans1,0.064251,0.000000,-1
psoriasis21b,0.068096,0.000000,-1
psoriasis17,0.080275,0.000000,-1
psoriasis22,0.084666,1.000000,-1
herpes12,0.087884,0.000000,-1
tinea_corporis13a,0.089206,1.000000,-1
tinea_corporis10,0.090568,0.000000,-1
annular_psoriasis1,0.093993,0.000000,-1
acne1,0.094686,0.000000,-1
tinea_corporis8a,0.098603,1.000000,-1
psoriasis18,0.099303,0.000000,-1
herpes_zoster1,0.101063,0.000000,-1
tinea_corporis8b,0.107021,1.000000,-1
photo1b,0.108001,1.000000,-1
lph15,0.109705,1.000000,-1
herpes13,0.112694,0.000000,-1
acne12,0.116583,0.000000,-1
psoriasis19a,0.124036,0.000000,-1
vesicles18,0.125287,0.000000,-1
lph4,0.128513,0.000000,-1
photo6b,0.129537,0.000000,-1
psoriasis19b,0.130055,0.000000,-1
acne_vulgaris3,0.136813,0.000000,-1
photo2b,0.137773,0.000000,-1
acne_vulgaris5,0.143838,0.000000,-1
photo2a,0.148332,0.000000,-1
photo6a,0.150092,0.000000,-1
photo3a,0.150934,0.000000,-1
photo3b,0.154004,0.000000,-1
lph16,0.164238,0.000000,-1
lph1,0.169508,0.000000,-1
clp11,0.188584,0.000000,-1
melanoma2,0.188865,0.000000,-1
photo7a,0.189150,0.000000,-1
melanoma5,0.191020,0.000000,-1
herpes10,0.199421,0.000000,-1
psoriasis6,0.201811,1.000000,-1
clp4,0.206865,0.000000,-1
photo7b,0.211670,0.000000,-1
urticaria1,0.248300,0.000000,-1
tinea_corporis7a,0.260442,0.000000,-1
erythrodermic_psoriasis2,0.262020,0.000000,-1
acne11,0.265584,0.000000,-1
tinea_corporis1,0.267713,1.000000,-1
melanoma4,0.286246,1.000000,-1
melanoma6,0.290523,0.000000,-1
photo1a,0.291447,0.000000,-1
clp3,0.312948,0.000000,-1
melanoma7,0.317783,1.000000,-1
acne_vulgaris1,0.331895,0.000000,-1
clp10,0.436834,0.000000,-1
melanoma3,0.503909,1.000000,-1
acne_vulgaris2,0.543488,0.000000,-1
melanoma9,0.612689,1.000000,0
tinea_corporis7b,0.720270,0.000000,-1
melanoma8b,0.758767,1.000000,1
melanoma10,0.849081,1.000000,1
melanoma8c,0.894063,1.000000,1
melanoma8a,1.000000,1.000000,1
