0,7090,,0
6.591882,259,,1707.297438
6.713967,393,,2638.589031
7.825279,7154,,55982.045966
9.622284,61,,586.959324
13.122958,4117,,54027.218086
14.355694,85,,1220.23399
16.022852,32,,512.731264
16.795723,110,,1847.52953
20.887794,251,,5242.836294
21.181604,6,,127.089624
22.656853,2,,45.313706
27.588402,32,,882.828864
29.214552,8,,233.716416
,,,
,12510,,9.9963540794
