0,6225,,0
2.63293,12,,31.59516
5.36868,3040,,16320.7872
5.403986,8,,43.231888
7.384875,181,,1336.662375
7.407515,5196,,38489.44794
8.415752,232,,1952.454464
10.760103,963,,10361.979189
10.796938,170,,1835.47946
10.977344,592,,6498.587648
11.070431,56,,619.944136
12.208275,1490,,18190.32975
16.200104,192,,3110.419968
17.630411,932,,16431.543052
18.110611,311,,5632.400021
,,,
,13375,,9.0358775515
