melanoma8a,0.000000,-1
melanoma8c,0.200000,-1
melanoma10,0.220000,-1
melanoma8b,0.260000,-1
clp10,0.420000,-1
clp3,0.430000,-1
tinea_corporis2,0.450000,-1
acne11,0.450000,-1
clp5,0.460000,-1
acne12,0.460000,-1
melanoma3,0.490000,-1
vitiligo3,0.490000,-1
tinea_corporis7b,0.490000,-1
clp4,0.500000,-1
melanoma9,0.520000,-1
herpes12,0.530000,-1
tinea_corporis5,0.530000,-1
herpes13,0.530000,-1
annular_psoriasis3,0.540000,-1
psoriasis21b,0.560000,-1
tinea_corporis8b,0.570000,-1
tinea_corporis1,0.570000,-1
psoriasis18,0.570000,-1
herpes10,0.580000,-1
tinea_corporis8a,0.590000,-1
herpes3,0.590000,-1
acne1,0.590000,-1
acne_vulgaris2,0.590000,-1
tinea_corporis7a,0.600000,0
herpes1,0.600000,0
acne_excoriee1,0.600000,0
psoriasis17,0.600000,0
herpes6,0.610000,0
acne_excoriee2,0.620000,0
urticaria1,0.620000,0
lph1,0.630000,0
vitiligo2,0.630000,0
melanoma5,0.630000,0
psoriasis22,0.630000,0
psoriasis21a,0.640000,0
acne_vulgaris5,0.640000,0
acne3,0.640000,0
vesicles18,0.660000,0
psoriasis6,0.660000,0
acne_vulgaris3,0.660000,0
melanoma4,0.690000,0
clp11,0.690000,0
urticaria8,0.690000,0
vesicles25,0.690000,0
herpes5,0.700000,0
urticaria5,0.710000,0
tinea_corporis3,0.720000,0
lph16,0.720000,0
annular_psoriasis1,0.730000,0
herpes_zoster1,0.750000,1
acne_vulgaris1,0.750000,1
lph15,0.760000,1
tinea_corporis9,0.810000,1
melanoma7,0.810000,1
lph9,0.820000,1
acne_vulgaris4,0.820000,1
psoriasis1,0.820000,1
vesicles2,0.820000,1
urticaria2,0.830000,1
erythrodermic_psoriasis1,0.850000,1
psoriasis2,0.850000,1
erythrodermic_psoriasis2,0.870000,1
acne_fulminans2,0.880000,1
tinea_corporis13a,0.890000,1
lph4,0.900000,1
psoriasis19a,0.900000,1
melanoma2,0.910000,1
herpes_zoster2,0.910000,1
tinea_corporis10,0.920000,1
acne_fulminans1,0.940000,1
acne2,0.940000,1
psoriasis19b,0.940000,1
psoriasis16,0.940000,1
lph8,0.960000,1
lph7,0.960000,1
herpes_simplex1,0.970000,1
melanoma6,0.980000,1
tinea_corporis4,0.990000,1
herpes_zoster3,1.020000,1
tinea_corporis6,1.050000,1
herpes11,1.060000,1
urticaria7,1.090000,1
psoriasis10,1.120000,1
tinea_corporis12,1.170000,1
tinea_corporis13b,1.270000,1
vesicles9,1.340000,1
psoriasis20a,1.350000,1
psoriasis20b,1.370000,1
photo4a,1.400000,1
photo1a,1.460000,1
photo4b,1.480000,1
photo6b,1.480000,1
tinea_corporis11,1.480000,1
photo3b,1.490000,1
photo7b,1.520000,1
photo1b,1.590000,1
photo6a,1.600000,1
photo5a,1.680000,1
photo7a,1.690000,1
photo5b,1.740000,1
photo3a,1.780000,1
photo2a,1.800000,1
photo2b,1.860000,1
