lph4,0.000000,-1
lph7,0.180000,-1
vesicles2,0.380000,-1
vesicles18,0.430000,-1
acne_excoriee1,0.450000,-1
tinea_corporis12,0.450000,-1
herpes6,0.460000,-1
tinea_corporis3,0.460000,-1
psoriasis18,0.460000,-1
psoriasis17,0.460000,-1
acne_excoriee2,0.470000,-1
herpes1,0.470000,-1
lph16,0.480000,-1
vesicles25,0.480000,-1
melanoma5,0.490000,-1
psoriasis6,0.490000,-1
melanoma2,0.490000,-1
annular_psoriasis3,0.490000,-1
psoriasis22,0.500000,-1
melanoma4,0.500000,-1
urticaria8,0.500000,-1
herpes3,0.500000,-1
lph15,0.520000,-1
urticaria1,0.520000,-1
clp3,0.540000,-1
acne11,0.550000,-1
psoriasis21b,0.550000,-1
clp10,0.560000,-1
tinea_corporis5,0.560000,-1
melanoma3,0.560000,-1
urticaria2,0.560000,-1
clp5,0.570000,-1
psoriasis1,0.570000,-1
psoriasis2,0.570000,-1
acne3,0.580000,-1
vitiligo3,0.580000,-1
melanoma6,0.580000,-1
acne_vulgaris4,0.580000,-1
vitiligo2,0.580000,-1
acne12,0.580000,-1
herpes12,0.590000,-1
clp4,0.590000,-1
herpes_zoster1,0.600000,0
acne_vulgaris5,0.600000,0
tinea_corporis2,0.610000,0
acne2,0.610000,0
herpes13,0.620000,0
acne1,0.620000,0
acne_vulgaris3,0.620000,0
urticaria5,0.630000,0
lph9,0.630000,0
psoriasis21a,0.660000,0
herpes10,0.670000,0
tinea_corporis8a,0.670000,0
tinea_corporis11,0.720000,0
vesicles9,0.720000,0
herpes5,0.720000,0
urticaria7,0.720000,0
herpes11,0.730000,0
lph8,0.730000,0
acne_fulminans2,0.730000,0
herpes_zoster3,0.750000,1
acne_vulgaris2,0.750000,1
herpes_zoster2,0.750000,1
annular_psoriasis1,0.770000,1
tinea_corporis8b,0.780000,1
acne_vulgaris1,0.790000,1
tinea_corporis1,0.790000,1
tinea_corporis4,0.790000,1
clp11,0.790000,1
melanoma7,0.800000,1
psoriasis16,0.810000,1
tinea_corporis7a,0.880000,1
melanoma8b,0.880000,1
melanoma8a,0.900000,1
erythrodermic_psoriasis1,0.910000,1
melanoma9,0.910000,1
tinea_corporis9,0.920000,1
psoriasis19a,0.930000,1
melanoma10,0.930000,1
melanoma8c,0.930000,1
tinea_corporis6,0.940000,1
tinea_corporis13a,0.970000,1
psoriasis19b,0.970000,1
herpes_simplex1,0.990000,1
tinea_corporis13b,1.000000,1
tinea_corporis7b,1.010000,1
lph1,1.020000,1
erythrodermic_psoriasis2,1.030000,1
tinea_corporis10,1.040000,1
acne_fulminans1,1.050000,1
psoriasis10,1.130000,1
psoriasis20a,1.170000,1
psoriasis20b,1.270000,1
photo4a,1.530000,1
photo4b,1.630000,1
photo5b,1.650000,1
photo5a,1.750000,1
photo6b,1.850000,1
photo7b,1.880000,1
photo1a,1.930000,1
photo7a,1.940000,1
photo3b,1.940000,1
photo1b,1.990000,1
photo6a,2.010000,1
photo3a,2.140000,1
photo2a,2.180000,1
photo2b,2.240000,1
