lph15,0.000000,1.000000,-1
lph16,0.110000,-1.000000,-1
clp11,0.200000,-1.000000,-1
lph9,0.200000,-1.000000,-1
vitiligo2,0.210000,-1.000000,-1
psoriasis17,0.260000,-1.000000,-1
acne_excoriee1,0.280000,-1.000000,-1
vesicles25,0.280000,-1.000000,-1
vesicles2,0.290000,-1.000000,-1
melanoma5,0.310000,-1.000000,-1
annular_psoriasis1,0.310000,-1.000000,-1
annular_psoriasis3,0.310000,-1.000000,-1
vesicles18,0.340000,-1.000000,-1
psoriasis18,0.370000,-1.000000,-1
vitiligo3,0.370000,-1.000000,-1
acne_excoriee2,0.380000,-1.000000,-1
clp10,0.390000,-1.000000,-1
clp3,0.390000,-1.000000,-1
clp4,0.400000,-1.000000,-1
psoriasis22,0.400000,1.000000,-1
melanoma3,0.400000,1.000000,-1
tinea_corporis5,0.410000,-1.000000,-1
melanoma4,0.410000,1.000000,-1
acne_vulgaris1,0.420000,-1.000000,-1
clp5,0.430000,-1.000000,-1
psoriasis6,0.430000,1.000000,-1
acne3,0.430000,-1.000000,-1
acne12,0.430000,-1.000000,-1
herpes1,0.440000,-1.000000,-1
tinea_corporis2,0.440000,-1.000000,-1
herpes11,0.440000,-1.000000,-1
acne11,0.440000,-1.000000,-1
urticaria1,0.440000,-1.000000,-1
acne2,0.440000,-1.000000,-1
herpes6,0.440000,-1.000000,-1
herpes12,0.440000,-1.000000,-1
psoriasis19a,0.450000,-1.000000,-1
melanoma7,0.450000,1.000000,-1
herpes3,0.450000,-1.000000,-1
psoriasis19b,0.460000,-1.000000,-1
psoriasis21b,0.460000,-1.000000,-1
acne_vulgaris2,0.500000,-1.000000,-1
tinea_corporis7a,0.500000,-1.000000,-1
acne_vulgaris5,0.510000,-1.000000,-1
herpes5,0.510000,-1.000000,-1
herpes10,0.510000,-1.000000,-1
tinea_corporis7b,0.510000,-1.000000,-1
acne_vulgaris3,0.520000,-1.000000,-1
urticaria5,0.530000,1.000000,-1
tinea_corporis3,0.540000,1.000000,-1
lph8,0.540000,-1.000000,-1
herpes13,0.550000,-1.000000,-1
melanoma8a,0.560000,1.000000,-1
tinea_corporis8a,0.570000,1.000000,-1
herpes_zoster2,0.580000,-1.000000,-1
melanoma8b,0.580000,1.000000,-1
acne1,0.590000,-1.000000,-1
tinea_corporis8b,0.590000,1.000000,-1
urticaria8,0.610000,-1.000000,-1
melanoma9,0.610000,1.000000,0
herpes_zoster1,0.610000,-1.000000,-1
psoriasis21a,0.620000,-1.000000,-1
melanoma8c,0.630000,1.000000,0
melanoma10,0.630000,1.000000,0
tinea_corporis4,0.630000,1.000000,0
acne_fulminans2,0.660000,-1.000000,-1
lph4,0.670000,-1.000000,-1
tinea_corporis1,0.680000,1.000000,0
urticaria7,0.680000,-1.000000,-1
herpes_simplex1,0.680000,1.000000,0
acne_vulgaris4,0.690000,-1.000000,-1
erythrodermic_psoriasis2,0.700000,-1.000000,-1
tinea_corporis9,0.700000,-1.000000,-1
erythrodermic_psoriasis1,0.720000,-1.000000,-1
melanoma6,0.750000,-1.000000,-1
lph7,0.780000,-1.000000,-1
tinea_corporis10,0.790000,-1.000000,-1
urticaria2,0.810000,-1.000000,-1
psoriasis1,0.860000,1.000000,1
vesicles9,0.910000,-1.000000,-1
psoriasis2,0.920000,-1.000000,-1
melanoma2,0.940000,-1.000000,-1
tinea_corporis6,0.980000,1.000000,1
psoriasis16,0.990000,-1.000000,-1
tinea_corporis13a,0.990000,1.000000,1
herpes_zoster3,1.100000,-1.000000,-1
acne_fulminans1,1.180000,-1.000000,-1
lph1,1.210000,-1.000000,-1
psoriasis10,1.300000,-1.000000,-1
tinea_corporis12,1.310000,1.000000,1
psoriasis20b,1.550000,1.000000,1
psoriasis20a,1.550000,1.000000,1
photo5a,1.620000,-1.000000,-1
tinea_corporis11,1.680000,1.000000,1
photo2a,1.700000,-1.000000,-1
photo5b,1.720000,-1.000000,-1
tinea_corporis13b,1.750000,1.000000,1
photo1a,1.800000,-1.000000,-1
photo2b,1.810000,-1.000000,-1
photo1b,1.900000,1.000000,1
photo7a,1.960000,-1.000000,-1
photo3a,2.060000,-1.000000,-1
photo7b,2.090000,-1.000000,-1
photo6b,2.120000,-1.000000,-1
photo6a,2.140000,-1.000000,-1
photo3b,2.150000,-1.000000,-1
photo4a,2.180000,-1.000000,-1
photo4b,2.180000,-1.000000,-1
